S.No,YEAR,FLIGHT_NUMBER,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,COMPLAINT_TYPE,COMPLAINT_DESCRIPTION,COMPLAINT_STATUS,COMPENSATION_AMNT,COMPENSATION_TYPE
2345,2015,604,-5,-19,0,0,,,,,,
2346,2015,330,-5,-36,0,0,,,,,,
2347,2015,1970,-5,-21,0,0,,,,,,
2348,2015,1842,-3,-14,0,0,,,,,,
2349,2015,2069,-6,-33,0,0,,,,,,
2350,2015,1443,-4,-7,0,0,,,,,,
2351,2015,1715,-4,-23,0,0,,,,,,
2352,2015,199,-2,-26,0,0,,,,,,
2353,2015,67,-2,-40,0,0,,,,,,
2354,2015,1919,-3,-21,0,0,,,,,,
2355,2015,2019,10,-5,0,0,,,,,,
2356,2015,600,1,-14,0,0,,,,,,
2357,2015,2070,-2,-22,0,0,,,,,,
2358,2015,235,-7,-10,0,0,,,,,,
2359,2015,1830,0,-5,0,0,,,,,,
2360,2015,883,-4,-14,0,0,,,,,,
2361,2015,84,-9,-2,0,0,,,,,,
2362,2015,1862,-6,-32,0,0,,,,,,
2363,2015,330,-5,-22,0,0,,,,,,
2364,2015,1970,1,-6,0,0,,,,,,
2365,2015,873,-14,-31,0,0,,,,,,
2366,2015,2069,-6,-14,0,0,,,,,,
2367,2015,1443,-10,-12,0,0,,,,,,
2368,2015,199,-3,-27,0,0,,,,,,
2369,2015,67,-5,-40,0,0,,,,,,
2370,2015,673,-7,4,0,0,,,,,,
2371,2015,235,-6,-3,0,0,,,,,,
2372,2015,829,-6,-27,0,0,,,,,,
2373,2015,1912,-3,-18,0,0,,,,,,
2374,2015,84,-7,12,0,0,,,,,,
2375,2015,1862,1,2,0,0,,,,,,
2376,2015,330,-6,-24,0,0,,,,,,
2377,2015,2069,-2,-21,0,0,,,,,,
2378,2015,1443,-5,-13,0,0,,,,,,
2379,2015,199,-8,-27,0,0,,,,,,
2380,2015,67,-5,-31,0,0,,,late,open,0,0
2381,2015,1869,1,-3,0,0,,,,,,
2382,2015,1979,-11,-18,0,0,,,,,,
2383,2015,600,65,71,0,0,,,,,,
2384,2015,2070,-6,-8,0,0,,,,,,
2385,2015,235,0,13,0,0,,,,,,
2386,2015,1773,-6,-13,0,0,,,,,,
2387,2015,413,-6,2,0,0,,,,,,
2388,2015,84,-3,2,0,0,,,,,,
2389,2015,604,-8,-19,0,0,,,,,,
2390,2015,330,-4,-16,0,0,,,,,,
2391,2015,1842,-10,-11,0,0,,,,,,
2392,2015,1970,-5,-8,0,0,,,,,,
2393,2015,2069,-2,-5,0,0,,,,,,
2394,2015,1443,10,-2,0,0,,,,,,
2395,2015,1715,-8,-8,0,0,,,,,,
2396,2015,199,-6,-38,0,0,,,,,,
2397,2015,67,24,8,0,0,,,,,,
2398,2015,1919,23,31,0,0,,,,,,
2399,2015,2019,87,89,0,0,,,,,,
2400,2015,600,-1,10,0,0,,,,,,
2401,2015,2070,107,97,0,0,,,,,,
2402,2015,235,5,-7,0,0,,,,,,
2403,2015,1773,-8,-12,0,0,,,,,,
2404,2015,1826,-2,-9,0,0,,,,,,
2405,2015,84,-9,-13,0,0,,,,,,
2406,2015,604,-2,-12,0,0,,,,,,
2407,2015,330,-10,-27,0,0,,,,,,
2408,2015,1842,-1,2,0,0,,,,,,
2409,2015,1970,-7,-21,0,0,,,,,,
2410,2015,2069,-4,-18,0,0,,,,,,
2411,2015,1443,-5,-15,0,0,,,,,,
2412,2015,1715,22,18,0,0,,,,,,
2413,2015,199,-5,-28,0,0,,,,,,
2414,2015,67,-2,-44,0,0,,,,,,
2415,2015,1919,-2,4,0,0,,,,,,
2416,2015,2019,24,26,0,0,,,,,,
2417,2015,235,7,-3,0,0,,,,,,
2418,2015,1773,-8,-11,0,0,,,,,,
2419,2015,413,-2,-9,0,0,,,,,,
2420,2015,84,-7,-11,0,0,,,,,,
2421,2015,604,-7,-2,0,0,,,,,,
2422,2015,330,-7,-28,0,0,,,,,,
2423,2015,1842,-5,-4,0,0,,,,,,
2424,2015,1970,-5,-16,0,0,,,,,,
2425,2015,2069,-5,-18,0,0,,,,,,
2426,2015,1443,-7,-13,0,0,,,,,,
2427,2015,1715,-4,5,0,0,,,,,,
2428,2015,199,-1,-9,0,0,,,,,,
2429,2015,67,-4,-38,0,0,,,late,open,0,0
2430,2015,1919,-1,-7,0,0,,,,,,
2431,2015,2019,-4,-7,0,0,,,,,,
2432,2015,600,-8,-24,0,0,,,,,,
2433,2015,2070,-9,-6,0,0,,,,,,
2434,2015,235,-6,1,0,0,,,,,,
2435,2015,1773,44,28,0,0,,,,,,
2436,2015,413,-4,-15,0,0,,,,,,
2437,2015,84,-6,-6,0,0,,B,cancelled,closed,0,rebooked
2438,2015,604,-9,-34,0,0,,,,,,
2439,2015,330,-5,-31,0,0,,,,,,
2440,2015,1842,-7,-4,0,0,,,,,,
2441,2015,1970,-5,7,0,0,,,,,,
2442,2015,2069,-7,-12,0,0,,,,,,
2443,2015,1443,-5,1,0,0,,,,,,
2444,2015,1715,-4,-10,0,0,,,,,,
2445,2015,199,-4,-2,0,0,,,,,,
2446,2015,67,15,-16,0,0,,,,,,
2447,2015,1919,4,-9,0,0,,,,,,
2448,2015,2019,35,25,0,0,,,,,,
2449,2015,600,-3,14,0,0,,,,,,
2450,2015,2070,56,41,0,0,,,,,,
2451,2015,235,-4,-7,0,0,,,late,open,0,0
2452,2015,1773,-5,-14,0,0,,,,,,
2453,2015,413,-2,3,0,0,,,,,,
2454,2015,84,-8,-2,0,0,,,,,,
2455,2015,604,-7,-26,0,0,,,,,,
2456,2015,330,-2,18,0,0,,,,,,
2457,2015,1842,-5,4,0,0,,,,,,
2458,2015,1970,8,12,0,0,,,,,,
2459,2015,2069,10,25,0,0,,,,,,
2460,2015,1443,-4,-7,0,0,,,,,,
2461,2015,1715,-4,-1,0,0,,,,,,
2462,2015,199,-1,-14,0,0,,,late,open,0,0
2463,2015,67,-4,-18,0,0,,,,,,
2464,2015,1919,7,26,0,0,,,,,,
2465,2015,2019,-4,-9,0,0,,,,,,
2466,2015,600,-2,-9,0,0,,,,,,
2467,2015,2070,18,20,0,0,,,,,,
2468,2015,235,-2,-2,0,0,,,,,,
2469,2015,1830,-8,-11,0,0,,,,,,
2470,2015,883,-2,-5,0,0,,,,,,
2471,2015,84,-9,-15,0,0,,,,,,
2472,2015,1862,-3,5,0,0,,,,,,
2473,2015,330,-3,29,0,0,,,,,,
2474,2015,873,-1,-9,0,0,,,,,,
2475,2015,1970,-2,8,0,0,,,,,,
2476,2015,2069,-3,-21,0,0,,,,,,
2477,2015,1443,-5,-11,0,0,,,,,,
2478,2015,199,-6,-39,0,0,,,,,,
2479,2015,67,-5,-19,0,0,,,,,,
2480,2015,673,6,1,0,0,,,,,,
2481,2015,235,-3,-13,0,0,,,,,,
2482,2015,829,-3,-23,0,0,,,,,,
2483,2015,1912,-2,-6,0,0,,,,,,
2484,2015,84,-9,-5,0,0,,,,,,
2485,2015,1862,-2,-16,0,0,,,,,,
2486,2015,330,-1,-1,0,0,,,,,,
2487,2015,2069,-4,3,0,0,,,,,,
2488,2015,1443,-8,-9,0,0,,,,,,
2489,2015,199,-3,4,0,0,,,,,,
2490,2015,67,-6,-16,0,0,,,,,,
2491,2015,1869,-2,11,0,0,,,,,,
2492,2015,1979,-7,-8,0,0,,,,,,
2493,2015,600,6,29,0,0,,,,,,
2494,2015,2070,10,11,0,0,,,,,,
2495,2015,235,-4,-3,0,0,,,,,,
2496,2015,1773,48,33,0,0,,,,,,
2497,2015,413,45,33,0,0,,,,,,
2498,2015,84,-2,8,0,0,,,,,,
2499,2015,604,-1,34,0,0,,,,,,
2500,2015,330,-4,-20,0,0,,,,,,
2501,2015,1842,-9,-7,0,0,,,,,,
2502,2015,1970,-2,-2,0,0,,,,,,
2503,2015,2069,-6,-9,0,0,,,,,,
2504,2015,1443,-5,-4,0,0,,,,,,
2505,2015,1715,-6,-7,0,0,,,,,,
2506,2015,199,-7,-26,0,0,,,,,,
2507,2015,67,-2,-31,0,0,,,,,,
2508,2015,1919,9,18,0,0,,,,,,
2509,2015,2019,12,7,0,0,,,,,,
2510,2015,600,-9,-14,0,0,,,,,,
2511,2015,2070,-7,-10,0,0,,,,,,
2512,2015,235,-5,5,0,0,,,,,,
2513,2015,1773,-8,-6,0,0,,,,,,
2514,2015,1826,-3,-4,0,0,,,,,,
2515,2015,84,-2,56,0,0,,,,,,
2516,2015,604,-1,-20,0,0,,,,,,
2517,2015,330,-1,32,0,0,,,,,,
2518,2015,1842,18,17,0,0,,,,,,
2519,2015,1970,-7,17,0,0,,,,,,
2520,2015,2069,-5,-21,0,0,,,,,,
2521,2015,1443,-6,-5,0,0,,,,,,
2522,2015,1715,-9,24,0,0,,,,,,
2523,2015,199,-6,-26,0,0,,,,,,
2524,2015,67,1,-20,0,0,,,,,,
2525,2015,1919,82,120,0,0,,,,,,
2526,2015,2019,8,-5,0,0,,,,,,
2527,2015,235,-7,23,0,0,,,,,,
2528,2015,1773,-9,-4,0,0,,,,,,
2529,2015,413,-1,1,0,0,,,,,,
2530,2015,84,-6,24,0,0,,,,,,
2531,2015,604,-2,0,0,0,,,,,,
2532,2015,330,-2,5,0,0,,,,,,
2533,2015,1842,2,10,0,0,,,,,,
2534,2015,1970,-5,58,0,0,,,,,,
2535,2015,2069,-2,10,0,0,,,,,,
2536,2015,1443,-4,10,0,0,,,,,,
2537,2015,1715,-5,-7,0,0,,,,,,
2538,2015,199,39,22,0,0,,,,,,
2539,2015,67,-6,-24,0,0,,,,,,
2540,2015,1919,41,74,0,0,,,,,,
2541,2015,2019,6,12,0,0,,,,,,
2542,2015,600,74,106,0,0,,,,,,
2543,2015,2070,-4,7,0,0,,,,,,
2544,2015,235,-5,9,0,0,,,,,,
2545,2015,2062,-6,-11,0,0,,,,,,
2546,2015,1912,-1,4,0,0,,,,,,
2547,2015,84,-4,5,0,0,,,,,,
2548,2015,1862,-5,7,0,0,,,,,,
2549,2015,330,-2,-18,0,0,,,,,,
2550,2015,2069,-6,-16,0,0,,,,,,
2551,2015,2580,-6,-9,0,0,,,,,,
2552,2015,199,-5,-14,0,0,,,,,,
2553,2015,67,-3,22,0,0,,,,,,
2554,2015,1979,-8,0,0,0,,,,,,
2555,2015,1869,223,215,0,0,,,,,,
2556,2015,600,1,7,0,0,,,,,,
2557,2015,2039,-3,1,0,0,,,,,,
2558,2015,235,-6,3,0,0,,,,,,
2559,2015,1957,-5,1,0,0,,,,,,
2560,2015,1912,-5,5,0,0,,,,,,
2561,2015,84,26,24,0,0,,,,,,
2562,2015,604,-6,-10,0,0,,,,,,
2563,2015,330,-1,-4,0,0,,,,,,
2564,2015,873,-6,-5,0,0,,,,,,
2565,2015,1842,46,,1,0,,,,,,
2566,2015,2069,-1,2,0,0,,,,,,
2567,2015,2580,-7,-9,0,0,,,,,,
2568,2015,1715,-9,5,0,0,,,,,,
2569,2015,199,-5,-14,0,0,,,,,,
2570,2015,67,225,221,0,0,,,late,open,0,0
2571,2015,2019,0,9,0,0,,,,,,
2572,2015,1919,-3,-8,0,0,,,,,,
2573,2015,600,-1,-4,0,0,,,,,,
2574,2015,1857,-8,10,0,0,,,,,,
2575,2015,235,-7,-23,0,0,,,,,,
2576,2015,1957,-6,-15,0,0,,,,,,
2577,2015,1912,-7,-6,0,0,,,,,,
2578,2015,84,-5,-4,0,0,,,,,,
2579,2015,604,-6,-20,0,0,,,,,,
2580,2015,330,-7,-16,0,0,,,,,,
2581,2015,873,-5,-3,0,0,,,,,,
2582,2015,1842,-7,-11,0,0,,,,,,
2583,2015,2069,-5,-21,0,0,,,,,,
2584,2015,2580,-2,0,0,0,,,,,,
2585,2015,1715,-3,-4,0,0,,,,,,
2586,2015,199,-7,-24,0,0,,,,,,
2587,2015,67,35,20,0,0,,,,,,
2588,2015,2019,-3,-3,0,0,,,,,,
2589,2015,1919,-1,-13,0,0,,,,,,
2590,2015,600,-5,-12,0,0,,,,,,
2591,2015,1857,10,18,0,0,,,,,,
2592,2015,235,-5,-19,0,0,,,,,,
2593,2015,1957,-7,-16,0,0,,,,,,
2594,2015,1912,-5,-6,0,0,,,,,,
2595,2015,84,-7,-7,0,0,,B,cancelled,open,700,refund
2596,2015,604,0,-12,0,0,,,,,,
2597,2015,330,-5,-21,0,0,,,,,,
2598,2015,873,-7,-19,0,0,,,,,,
2599,2015,1842,-4,-8,0,0,,,,,,
2600,2015,2069,-7,-23,0,0,,,,,,
2601,2015,2580,-2,-11,0,0,,,,,,
2602,2015,1715,-4,10,0,0,,,,,,
2603,2015,199,-2,-23,0,0,,,,,,
2604,2015,67,115,99,0,0,,,,,,
2605,2015,2019,-7,2,0,0,,,,,,
2606,2015,1919,-2,-13,0,0,,,,,,
2607,2015,600,-8,2,0,0,,,,,,
2608,2015,1857,6,9,0,0,,,,,,
2609,2015,235,-10,-7,0,0,,,,,,
2610,2015,1795,-4,-15,0,0,,,,,,
2611,2015,2057,-4,-15,0,0,,,,,,
2612,2015,84,-3,-4,0,0,,,,,,
2613,2015,330,-5,-35,0,0,,,,,,
2614,2015,1831,9,11,0,0,,,,,,
2615,2015,873,-2,3,0,0,,,,,,
2616,2015,1842,-1,-12,0,0,,,,,,
2617,2015,2069,-2,-18,0,0,,,,,,
2618,2015,2580,-5,-3,0,0,,,,,,
2619,2015,1715,9,31,0,0,,,,,,
2620,2015,199,-3,8,0,0,,,,,,
2621,2015,67,123,109,0,0,,,late,open,0,0
2622,2015,2019,21,-3,0,0,,,,,,
2623,2015,1919,-2,-29,0,0,,,,,,
2624,2015,600,0,-20,0,0,,,,,,
2625,2015,1793,6,-12,0,0,,,,,,
2626,2015,235,-4,6,0,0,,,,,,
2627,2015,1795,-1,-13,0,0,,,,,,
2628,2015,2057,6,2,0,0,,,,,,
2629,2015,84,-8,-8,0,0,,,,,,
2630,2015,330,0,0,0,0,,,,,,
2631,2015,1831,63,35,0,0,,,,,,
2632,2015,873,19,22,0,0,,,,,,
2633,2015,1842,-5,9,0,0,,,,,,
2634,2015,2069,-2,-13,0,0,,,,,,
2635,2015,2580,-4,-9,0,0,,,,,,
2636,2015,1715,-7,-27,0,0,,,,,,
2637,2015,199,-2,-10,0,0,,,,,,
2638,2015,67,94,91,0,0,,,,,,
2639,2015,2019,6,-15,0,0,,,,,,
2640,2015,1919,7,-8,0,0,,,,,,
2641,2015,600,-1,-4,0,0,,,,,,
2642,2015,1793,-6,-15,0,0,,,,,,
2643,2015,235,-5,-11,0,0,,,,,,
2644,2015,852,-7,-8,0,0,,,,,,
2645,2015,1772,0,-11,0,0,,,,,,
2646,2015,84,26,7,0,0,,,,,,
2647,2015,330,-1,-1,0,0,,,,,,
2648,2015,1967,2,1,0,0,,,,,,
2649,2015,481,-6,-15,0,0,,,,,,
2650,2015,1879,-3,-5,0,0,,,,,,
2651,2015,2069,-5,-8,0,0,,,,,,
2652,2015,2580,-7,-18,0,0,,,,,,
2653,2015,199,-1,-7,0,0,,,,,,
2654,2015,2111,-4,-16,0,0,,,,,,
2655,2015,67,0,16,0,0,,,,,,
2656,2015,600,-6,17,0,0,,,,,,
2657,2015,235,-5,3,0,0,,,,,,
2658,2015,1784,-1,-8,0,0,,,,,,
2659,2015,1912,-5,-9,0,0,,,,,,
2660,2015,84,-1,1,0,0,,,,,,
2661,2015,330,-5,7,0,0,,,,,,
2662,2015,1837,3,2,0,0,,,,,,
2663,2015,1830,-5,-20,0,0,,,,,,
2664,2015,2580,-5,3,0,0,,,,,,
2665,2015,199,-3,8,0,0,,,,,,
2666,2015,67,-3,-21,0,0,,,late,open,0,0
2667,2015,1766,2,3,0,0,,,,,,
2668,2015,1920,-4,-4,0,0,,,,,,
2669,2015,600,-1,-9,0,0,,,,,,
2670,2015,1870,67,53,0,0,,,,,,
2671,2015,235,-4,-6,0,0,,,,,,
2672,2015,1795,-5,-8,0,0,,,,,,
2673,2015,2057,-3,-1,0,0,,,,,,
2674,2015,84,-5,11,0,0,,,,,,
2675,2015,330,-1,-2,0,0,,,,,,
2676,2015,1831,1,-3,0,0,,,,,,
2677,2015,1842,-3,-6,0,0,,,,,,
2678,2015,2042,-8,-4,0,0,,,,,,
2679,2015,2069,-3,-17,0,0,,,,,,
2680,2015,2580,-10,-7,0,0,,,,,,
2681,2015,1715,-1,-12,0,0,,,,,,
2682,2015,199,-7,-7,0,0,,,,,,
2683,2015,67,-3,-23,0,0,,,,,,
2684,2015,2019,-3,-9,0,0,,,,,,
2685,2015,1919,67,46,0,0,,,,,,
2686,2015,235,-6,-13,0,0,,,,,,
2687,2015,1795,-8,-11,0,0,,,,,,
2688,2015,2057,-5,-10,0,0,,,,,,
2689,2015,84,4,5,0,0,,,,,,
2690,2015,330,-6,-14,0,0,,,,,,
2691,2015,1831,-7,13,0,0,,,,,,
2692,2015,873,23,6,0,0,,,,,,
2693,2015,1842,-9,-12,0,0,,,,,,
2694,2015,2069,-5,-14,0,0,,,,,,
2695,2015,2580,16,10,0,0,,,,,,
2696,2015,1715,-9,-17,0,0,,,,,,
2697,2015,199,-6,-12,0,0,,,,,,
2698,2015,67,-3,-3,0,0,,,,,,
2699,2015,2019,-3,-12,0,0,,,,,,
2700,2015,1919,-1,-5,0,0,,,,,,
2701,2015,600,-4,-21,0,0,,,,,,
2702,2015,1793,-6,-24,0,0,,,,,,
2703,2015,235,2,-5,0,0,,,,,,
2704,2015,1795,-9,-25,0,0,,,,,,
2705,2015,2057,-6,-11,0,0,,,,,,
2706,2015,84,-1,10,0,0,,,,,,
2707,2015,330,-6,-37,0,0,,,,,,
2708,2015,1831,-2,-7,0,0,,,,,,
2709,2015,873,-7,-22,0,0,,,,,,
2710,2015,1842,-2,-14,0,0,,,,,,
2711,2015,2069,-7,-25,0,0,,,,,,
2712,2015,2580,0,49,0,0,,,,,,
2713,2015,1715,-4,-8,0,0,,,,,,
2714,2015,199,21,17,0,0,,,,,,
2715,2015,67,158,171,0,0,,,late,open,0,0
2716,2015,2019,95,71,0,0,,,,,,
2717,2015,1919,-7,-16,0,0,,,,,,
2718,2015,600,-9,-19,0,0,,,,,,
2719,2015,1793,-6,-21,0,0,,,,,,
2720,2015,235,1,9,0,0,,,,,,
2721,2015,1795,-6,-7,0,0,,,,,,
2722,2015,2057,-8,-23,0,0,,,,,,
2723,2015,84,-3,-15,0,0,,,,,,
2724,2015,330,-7,-18,0,0,,,,,,
2725,2015,1831,12,12,0,0,,,,,,
2726,2015,873,-6,-2,0,0,,,,,,
2727,2015,1842,4,-3,0,0,,,,,,
2728,2015,2069,156,170,0,0,,,,,,
2729,2015,2580,-4,53,0,0,,,,,,
2730,2015,1715,-1,-5,0,0,,,,,,
2731,2015,199,56,67,0,0,,,,,,
2732,2015,67,-2,28,0,0,,,,,,
2733,2015,2019,-7,-7,0,0,,,,,,
2734,2015,1919,1,-8,0,0,,,,,,
2735,2015,600,3,-3,0,0,,,,,,
2736,2015,1793,-3,1,0,0,,,,,,
2737,2015,235,68,76,0,0,,,,,,
2738,2015,1795,-8,-3,0,0,,,,,,
2739,2015,2057,-5,-14,0,0,,,,,,
2740,2015,84,-2,5,0,0,,,,,,
2741,2015,330,-1,8,0,0,,,,,,
2742,2015,1831,-7,-10,0,0,,,,,,
2743,2015,873,-4,16,0,0,,,,,,
2744,2015,1842,-7,-3,0,0,,,,,,
2745,2015,2069,-5,-10,0,0,,,,,,
2746,2015,2580,-4,-6,0,0,,,,,,
2747,2015,1715,-4,-6,0,0,,,,,,
2748,2015,199,-6,13,0,0,,,,,,
2749,2015,67,11,4,0,0,,,,,,
2750,2015,2019,-8,4,0,0,,,,,,
2751,2015,1919,-2,1,0,0,,,,,,
2752,2015,600,-6,4,0,0,,,,,,
2753,2015,1793,-7,8,0,0,,,,,,
2754,2015,235,7,20,0,0,,,,,,
2755,2015,852,-7,-12,0,0,,,,,,
2756,2015,1772,0,-6,0,0,,,,,,
2757,2015,84,40,32,0,0,,,,,,
2758,2015,330,-1,-9,0,0,,,,,,
2759,2015,1967,0,-40,0,0,,,,,,
2760,2015,1879,-3,-22,0,0,,,,,,
2761,2015,481,-5,-23,0,0,,,,,,
2762,2015,2069,-5,-29,0,0,,,,,,
2763,2015,2580,-6,7,0,0,,,,,,
2764,2015,199,-6,-5,0,0,,,,,,
2765,2015,2111,-4,-33,0,0,,,,,,
2766,2015,67,-2,-18,0,0,,,late,open,0,0
2767,2015,600,-6,-33,0,0,,,,,,
2768,2015,235,4,110,0,0,,,late,open,0,0
2769,2015,1784,-1,-24,0,0,,,,,,
2770,2015,1912,1,-15,0,0,,,,,,
2771,2015,84,-6,-13,0,0,,,,,,
2772,2015,330,,,0,1,C,,,,,
2773,2015,1837,-5,-8,0,0,,,,,,
2774,2015,1830,-5,-26,0,0,,,,,,
2775,2015,2580,-4,2,0,0,,,,,,
2776,2015,199,4,15,0,0,,,,,,
2777,2015,67,5,-21,0,0,,,,,,
2778,2015,1766,4,-16,0,0,,,,,,
2779,2015,1920,140,115,0,0,,,,,,
2780,2015,600,1,-23,0,0,,,,,,
2781,2015,1870,-3,-27,0,0,,,,,,
2782,2015,235,9,20,0,0,,,,,,
2783,2015,1795,-5,-18,0,0,,,,,,
2784,2015,2057,5,-5,0,0,,,,,,
2785,2015,84,-5,-5,0,0,,,,,,
2786,2015,330,-6,-30,0,0,,,,,,
2787,2015,1831,-3,-4,0,0,,,,,,
2788,2015,1842,-4,-26,0,0,,,,,,
2789,2015,2042,21,-1,0,0,,,,,,
2790,2015,2069,-5,-27,0,0,,,,,,
2791,2015,2580,-8,-11,0,0,,,,,,
2792,2015,1715,9,-12,0,0,,,,,,
2793,2015,199,-5,1,0,0,,,,,,
2794,2015,67,17,0,0,0,,,,,,
2795,2015,2019,0,-4,0,0,,,,,,
2796,2015,1919,0,-30,0,0,,,,,,
2797,2015,235,-9,-19,0,0,,,,,,
2798,2015,1795,-7,-26,0,0,,,,,,
2799,2015,2057,-5,-24,0,0,,,,,,
2800,2015,84,-6,-2,0,0,,,,,,
2801,2015,330,,,0,1,A,,,,,
2802,2015,1831,-8,-24,0,0,,,,,,
2803,2015,873,-3,-25,0,0,,,,,,
2804,2015,1842,16,0,0,0,,,,,,
2805,2015,2069,-7,-45,0,0,,,,,,
2806,2015,2580,-8,-10,0,0,,,,,,
2807,2015,1715,-4,-18,0,0,,,,,,
2808,2015,199,-7,-26,0,0,,,,,,
2809,2015,67,-6,-10,0,0,,,,,,
2810,2015,2019,0,-17,0,0,,,,,,
2811,2015,1919,-3,-29,0,0,,,,,,
2812,2015,600,-2,-19,0,0,,,,,,
2813,2015,1793,13,-11,0,0,,,,,,
2814,2015,235,-7,1,0,0,,,,,,
2815,2015,1795,-7,-20,0,0,,,,,,
2816,2015,2057,-7,-31,0,0,,,,,,
2817,2015,84,-9,-11,0,0,,,,,,
2818,2015,330,-2,-26,0,0,,,,,,
2819,2015,1831,-8,-24,0,0,,,,,,
2820,2015,873,-7,-17,0,0,,,,,,
2821,2015,1842,-1,-10,0,0,,,,,,
2822,2015,2069,-2,-28,0,0,,,,,,
2823,2015,2580,-8,-16,0,0,,,,,,
2824,2015,1715,-3,-31,0,0,,,,,,
2825,2015,199,-7,-27,0,0,,,,,,
2826,2015,67,6,-10,0,0,,,,,,
2827,2015,2019,2,-23,0,0,,,,,,
2828,2015,1919,-1,-10,0,0,,,,,,
2829,2015,600,13,6,0,0,,,,,,
2830,2015,1793,5,-11,0,0,,,,,,
2831,2015,235,-5,-15,0,0,,,,,,
2832,2015,1795,-6,-20,0,0,,,,,,
2833,2015,2057,-1,17,0,0,,,,,,
2834,2015,84,52,55,0,0,,,,,,
2835,2015,330,0,7,0,0,,,,,,
2836,2015,1831,-7,-34,0,0,,,,,,
2837,2015,873,-2,-4,0,0,,,,,,
2838,2015,1842,0,0,0,0,,,,,,
2839,2015,2069,-5,-4,0,0,,,,,,
2840,2015,2580,-7,-1,0,0,,,,,,
2841,2015,1715,1,0,0,0,,,,,,
2842,2015,199,,,0,1,C,C,,closed,100,voucher
2843,2015,67,0,-26,0,0,,,,,,
2844,2015,2019,9,0,0,0,,,,,,
2845,2015,1919,,,0,1,C,,,,,
2846,2015,600,361,338,0,0,,,,,,
2847,2015,1793,8,4,0,0,,,,,,
2848,2015,235,93,95,0,0,,,,,,
2849,2015,1795,-5,-19,0,0,,,,,,
2850,2015,2057,90,125,0,0,,,,,,
2851,2015,84,24,13,0,0,,,,,,
2852,2015,330,-1,-7,0,0,,,,,,
2853,2015,1831,-5,-27,0,0,,,,,,
2854,2015,873,3,9,0,0,,,,,,
2855,2015,1842,-4,-9,0,0,,,,,,
2856,2015,2069,-4,-22,0,0,,,,,,
2857,2015,2580,-5,-4,0,0,,,,,,
2858,2015,1715,-9,-31,0,0,,,,,,
2859,2015,199,-5,5,0,0,,,,,,
2860,2015,67,105,79,0,0,,,,,,
2861,2015,2019,21,14,0,0,,,,,,
2862,2015,1919,6,-1,0,0,,,,,,
2863,2015,600,-4,-18,0,0,,,,,,
2864,2015,1793,1,-5,0,0,,,,,,
2865,2015,235,-5,-17,0,0,,,,,,
2866,2015,852,-5,-21,0,0,,,,,,
2867,2015,1772,-1,-13,0,0,,,,,,
2868,2015,84,-7,-11,0,0,,,,,,
2869,2015,330,-2,-22,0,0,,,,,,
2870,2015,1967,-4,-33,0,0,,,,,,
2871,2015,1879,-2,-13,0,0,,,,,,
2872,2015,481,4,-5,0,0,,,,,,
2873,2015,2069,-5,-13,0,0,,,,,,
2874,2015,2580,-4,-20,0,0,,,,,,
2875,2015,199,-1,3,0,0,,,,,,
2876,2015,2111,15,-5,0,0,,,,,,
2877,2015,67,6,-15,0,0,,,,,,
2878,2015,600,-6,-5,0,0,,,,,,
2879,2015,235,-6,-11,0,0,,,late,open,0,0
2880,2015,1784,2,15,0,0,,,,,,
2881,2015,1912,-1,-9,0,0,,,,,,
2882,2015,84,-7,-8,0,0,,,,,,
2883,2015,330,34,17,0,0,,,,,,
2884,2015,1837,-3,-18,0,0,,,,,,
2885,2015,1830,-1,4,0,0,,,,,,
2886,2015,2580,30,35,0,0,,,,,,
2887,2015,199,-5,-3,0,0,,,,,,
2888,2015,67,-5,-29,0,0,,,,,,
2889,2015,1766,4,18,0,0,,,,,,
2890,2015,1920,90,82,0,0,,,,,,
2891,2015,600,-4,-9,0,0,,,,,,
2892,2015,1870,-5,-4,0,0,,,,,,
2893,2015,235,8,2,0,0,,,,,,
2894,2015,1795,0,-22,0,0,,,,,,
2895,2015,2057,-4,-2,0,0,,,,,,
2896,2015,84,-5,-3,0,0,,,,,,
2897,2015,330,-2,-10,0,0,,,,,,
2898,2015,1831,1,-9,0,0,,,,,,
2899,2015,1842,-5,-6,0,0,,,,,,
2900,2015,2042,7,-8,0,0,,,,,,
2901,2015,2069,-4,-32,0,0,,,,,,
2902,2015,2580,-8,-10,0,0,,,,,,
2903,2015,1715,-3,-10,0,0,,,,,,
2904,2015,199,4,4,0,0,,,,,,
2905,2015,67,-3,-29,0,0,,,,,,
2906,2015,2019,9,-4,0,0,,,,,,
2907,2015,1919,-4,-22,0,0,,,,,,
2908,2015,235,-4,-11,0,0,,,,,,
2909,2015,1795,-6,-24,0,0,,,,,,
2910,2015,2057,0,-16,0,0,,,,,,
2911,2015,84,-1,-3,0,0,,,,,,
2912,2015,330,-5,-21,0,0,,,,,,
2913,2015,1831,-2,-35,0,0,,,,,,
2914,2015,873,0,-16,0,0,,,,,,
2915,2015,1842,-7,-24,0,0,,,,,,
2916,2015,2069,21,-6,0,0,,,,,,
2917,2015,2580,-1,3,0,0,,,,,,
2918,2015,1715,-6,-27,0,0,,,,,,
2919,2015,199,-4,0,0,0,,,late,open,0,0
